! ------------------------------------------------------------- !
! Met Data from Falling Creek Reservoir                         !
! Test ELCOM                                                    !
! 2015 - Mar 2024                                               !
7 data sets
0 seconds between data
0	0	0	0	0	0	0	0
! ------       -------     -------- ------ ------
TIME	AIR_TEMP	WIND_SPEED	WIND_DIR	SOLAR_RAD	LW_RAD_IN	REL_HUM	RAIN
2016234.5833	26.2	1.63	114.31	494.46	432.92	0.7363	0
2016234.6250	26.63	1.35	125.76	495.61	423.69	0.7085	0
2016234.6667	26.3	1.86	81.97	373.55	447.08	0.7581	0.03048
2016234.7083	24.29	2.31	80.93	405.73	440.45	0.8526	0
2016234.7500	25.48	1.74	106.38	472.86	428.35	0.7978	0
2016234.7917	25.24	1.71	117.76	215.67	432.32	0.7529	0
2016234.8333	25.03	2.13	139.94	275.21	413.18	0.7373	0
2016234.8750	24.57	1.32	98.6	104.46	407.24	0.754	0
2016234.9167	24.17	2.65	235.85	26.65	419.36	0.7477	0
2016234.9583	23.54	4.58	256.22	0.06	369.08	0.655	0
2016235.0000	22.4	3.38	281.13	0	354.34	0.6979	0
2016235.0417	21.81	3.52	241.73	0	344.21	0.7098	0
2016235.0833	21.34	5.15	285	0	337.93	0.6906	0
2016235.1250	21.39	6.18	236.51	0	336.93	0.6934	0
2016235.1667	20.82	2.87	231.42	0	340.34	0.7286	0
2016235.2083	19.8	1.04	146.09	0	336.28	0.7772	0
2016235.2500	18.44	0.62	164.7	0	333.12	0.8667	0
2016235.2917	17.78	1.4	278.66	0	328.67	0.9189	0
2016235.3333	17.19	1.47	286.27	0	325.92	0.9405	0
2016235.3750	17.11	1.37	298.57	1.16	322.77	0.9482	0
2016235.4167	17.09	1.77	260.59	20.7	320.66	0.9398	0
2016235.4583	18.2	0.88	56.57	133.78	320	0.8476	0
2016235.5000	20.56	2.09	124.1	301.78	329.89	0.7046	0
2016235.5417	21.47	1.79	159.33	706.62	353.21	0.6412	0
2016235.5833	22.39	2.14	175.67	821.71	360.89	0.6007	0
2016235.6250	23.27	2.85	190.44	934.54	358.5	0.5419	0
2016235.6667	24.15	2.1	210.33	997.2	361.82	0.5109	0
2016235.7083	24.75	1.97	207.93	871.36	368.09	0.4849	0
2016235.7500	24.96	1.3	251.56	582.43	375.48	0.5055	0
2016235.7917	25.9	1.75	219.01	730.02	364.03	0.4779	0
2016235.8333	25.16	1.21	290.44	469.95	356.6	0.5494	0
2016235.8750	22.79	1.05	280.97	90.98	360.85	0.6636	0
2016235.9167	20.21	2.05	333.74	13.5	352.75	0.8017	0
2016235.9583	18.84	2.65	326.93	0	344.41	0.8916	0
2016236.0000	18.5	3.09	288.15	0	340.65	0.9239	0
2016236.0417	18.21	3.48	343.88	0	334.98	0.9035	0
2016236.0833	18.43	3.36	333.28	0	338.15	0.9169	0
2016236.1250	18.33	3.1	310.11	0	331.17	0.9279	0
2016236.1667	17.3	2.62	323.41	0	327.26	0.9244	0
2016236.2083	16.17	2.52	306.69	0	327.08	0.9455	0
2016236.2500	15.8	2.56	302.82	0	335.33	0.9537	0
2016236.2917	15.72	1.71	226.66	0	326.8	0.9507	0
2016236.3333	15.37	2	273.44	0	341.33	0.9667	0
2016236.3750	15.84	1.98	305.52	1.17	356.78	0.9551	0
2016236.4167	16.32	1.73	242.3	42.44	344.87	0.9549	0
2016236.4583	18.13	1.08	149.28	146.45	340.82	0.9027	0
2016236.5000	20.82	1.7	163.64	312.93	343.24	0.7957	0
2016236.5417	22.31	1.71	177.27	651.17	353.86	0.6858	0
2016236.5833	23.58	1.82	185.4	798.12	367.82	0.6323	0
2016236.6250	25.38	1.94	180.68	668.69	385.7	0.6311	0
2016236.6667	27.35	2.4	186.68	835.21	380.2	0.6047	0
2016236.7083	28.08	1.9	183.23	803.81	381.78	0.5973	0
2016236.7500	27.1	1.88	194.46	820.38	375.36	0.5621	0
2016236.7917	26.05	1.21	226.74	472.3	376.23	0.6007	0
2016236.8333	26	0.69	267.72	287.17	376.98	0.6825	0
2016236.8750	24.11	0.56	299.92	63.32	372.46	0.7475	0
2016236.9167	21.72	1.04	319.96	14.66	364.33	0.8483	0
2016236.9583	20.42	1.36	327.04	0	356.64	0.9266	0
2016237.0000	19.88	1.43	326.94	0	350.8	0.9518	0
2016237.0417	19.75	1.58	293.38	0	348.52	0.9622	0
2016237.0833	19.87	1.47	306.36	0	351.42	0.9682	0
2016237.1250	19.62	1.41	315.99	0	352.48	0.9718	0
2016237.1667	19.6	1.25	288.8	0	352.25	0.9744	0
2016237.2083	19.42	1.21	258.52	0	344.17	0.9777	0
2016237.2500	19.29	1.13	255.49	0	342.5	0.9763	0
2016237.2917	18.43	1.12	285.73	0	341.02	0.98	0
2016237.3333	18.4	1.18	253.27	0	356.6	0.9792	0
2016237.3750	18.75	0.68	243.38	0.7	363.48	0.9727	0
2016237.4167	18.62	0.55	136.19	27.16	341.85	0.9746	0
2016237.4583	19.08	0.49	70.34	128.1	342.04	0.9364	0
2016237.5000	21.47	2.05	174.22	272.13	349.13	0.849	0
2016237.5417	23.04	2.13	182.85	659.87	366.19	0.7948	0
2016237.5833	24.25	1.53	183.07	696.85	375.32	0.7402	0
2016237.6250	26.1	1.4	155.2	710.57	383.48	0.719	0
2016237.6667	27.14	1.72	167.32	763.26	393.68	0.714	0
2016237.7083	27.58	1.75	191.43	687.69	404	0.6884	0
2016237.7500	28	1.68	198.49	713.5	395.41	0.6475	0
2016237.7917	27.5	0.77	217.75	258.59	431.17	0.7265	0
2016237.8333	26.4	1.35	201.8	255.43	415.92	0.7255	0
2016237.8750	26.21	0.75	240.73	98.24	399.28	0.7858	0
2016237.9167	25.12	0.29	225.08	28.81	398.57	0.8605	0
2016237.9583	23.73	0.32	96.88	0	392.79	0.9095	0
2016238.0000	22.31	0.34	83.33	0	383.22	0.9249	0
2016238.0417	21.47	0.63	138.03	0	376.72	0.9481	0
2016238.0833	21.18	0.54	214.56	0	381.25	0.963	0
2016238.1250	21.22	0.38	194.65	0	386.49	0.9659	0
2016238.1667	21.49	0.42	199.21	0	389.09	0.9582	0
2016238.2083	21.17	0.54	81.81	0	379.27	0.9678	0
2016238.2500	20.77	0.63	123.2	0	368.46	0.9722	0
2016238.2917	20.34	1.49	224.86	0	367.12	0.9761	0
2016238.3333	20.15	1.41	262.48	0	366.64	0.9775	0
2016238.3750	20.89	1.02	249.72	1.6	367.89	0.9678	0
2016238.4167	22.09	1.33	78.59	50.84	369.52	0.8975	0
2016238.4583	22.86	1.17	84.07	157.96	372.05	0.8528	0
2016238.5000	24.87	1.49	86.96	339.14	388.86	0.7973	0
2016238.5417	26.8	1.24	85.6	519.08	404.41	0.768	0
2016238.5833	29.08	1.15	163.3	794.26	409.43	0.7074	0
2016238.6250	29.18	1.38	131.89	817.6	423.13	0.6718	0
2016238.6667	30.41	1.55	163.76	741.5	436.11	0.6386	0
2016238.7083	30.76	1.29	131.99	802.67	426.48	0.5957	0
2016238.7500	30.81	1.3	176.97	709.05	441.61	0.586	0
2016238.7917	29.6	0.76	248.45	372.73	439.99	0.6905	0
2016238.8333	29.27	1.47	218.13	333.31	431.24	0.7251	0
2016238.8750	28.25	0.67	274.21	100.62	431.62	0.7906	0
2016238.9167	26.64	0.98	321.44	22.66	423.44	0.8861	0
2016238.9583	25.34	1.41	297.43	0	401.26	0.9458	0
2016239.0000	24.75	2.19	318.56	0	393.06	0.9643	0
2016239.0417	24.22	2.33	330.92	0	388.37	0.9635	0
2016239.0833	23.72	2.5	311.63	0	385.37	0.9593	0
2016239.1250	23.74	1.8	164	0	382.78	0.89	0
2016239.1667	23.94	2.33	64.56	0	382.39	0.8296	0
2016239.2083	24.4	2.91	169.78	0	383.44	0.9159	0
2016239.2500	24.28	3.55	123.31	0	381.18	0.903	0
2016239.2917	24.09	3.36	89.41	0	379.44	0.9138	0
2016239.3333	24.08	3.67	165.91	0	376.94	0.9172	0
2016239.3750	23.86	3.34	154.89	0.55	375.84	0.9228	0
2016239.4167	23.87	3.12	219.88	22.08	369.64	0.9164	0
2016239.4583	22.77	3.33	244.04	120.16	367.4	0.8328	0
2016239.5000	27.08	2.23	155.24	282.8	382.16	0.7646	0
2016239.5417	28.38	3.21	268.3	636.74	398.94	0.7047	0
2016239.5833	28.71	2.72	283.4	790.91	405.56	0.6683	0
2016239.6250	29.12	2.53	258.14	858.18	413.85	0.6416	0
2016239.6667	29.56	1.96	252.5	814.03	420.2	0.6243	0
2016239.7083	30.79	1.07	176.24	807.48	432.51	0.5865	0
2016239.7500	31.27	0.73	262.64	722.22	422.52	0.5569	0
2016239.7917	31.37	0.73	238.04	603.92	419.1	0.5732	0
2016239.8333	29.95	0.63	282.03	401.35	418.63	0.6433	0
2016239.8750	27.45	0.95	320.27	54.87	421.86	0.7668	0
2016239.9167	26.09	1.56	323.06	17.11	407.21	0.8593	0
2016239.9583	25.5	1.83	324.68	0	397.88	0.9297	0
2016240.0000	25.05	1.95	265.8	0	392.75	0.9589	0
2016240.0417	23.93	2.2	267.78	0	389.14	0.9583	0
2016240.0833	23.34	2.14	228.28	0	385.83	0.9597	0
2016240.1250	23.27	2.07	235.18	0	383.74	0.9663	0
2016240.1667	23.6	2.41	310.15	0	381.54	0.977	0
2016240.2083	23.87	2.61	327.62	0	380.29	0.9846	0
2016240.2500	23.92	2.49	315.3	0	380.53	0.9811	0
2016240.2917	23	2.43	316.59	0	380.1	0.987	0
2016240.3333	21.2	2.41	292.13	0	379.67	0.9941	0
2016240.3750	21.13	1.56	320.57	1.24	381.57	0.993	0
2016240.4167	21.44	1.4	284.03	39	387.44	0.9864	0
2016240.4583	22.25	0.65	72.52	124.8	381.23	0.9363	0
2016240.5000	26.85	0.89	145.3	281.97	391.74	0.82	0
2016240.5417	28.8	1.06	188.83	528.31	415.35	0.7364	0
2016240.5833	29.16	1.73	209.07	731.83	438.68	0.7063	0
2016240.6250	29.83	1.43	148.24	774.65	435.79	0.7012	0
2016240.6667	29.16	1.29	190.29	509.18	438.8	0.7169	0
2016240.7083	30.49	1.42	197.77	769.76	425.48	0.6316	0
2016240.7500	30.59	1.69	218.32	663.2	428.33	0.6249	0
2016240.7917	31.14	1.49	210.22	635.99	425.18	0.6138	0
2016240.8333	28.74	1.25	180.78	211.67	435.58	0.7098	0
2016240.8750	27.03	0.66	115.5	70.76	419.73	0.8287	0
2016240.9167	26.98	0.89	152.61	20.6	412.84	0.8102	0
2016240.9583	27.79	1.48	172.24	0	407.05	0.7058	0
2016241.0000	27.36	1.62	190.6	0	403.42	0.6889	0
2016241.0417	26.87	1.77	190.29	0	403.17	0.6706	0
2016241.0833	26.45	1.57	190.15	0	412.44	0.6531	0
2016241.1250	25.88	1.63	183.56	0	423.95	0.6552	0
2016241.1667	25.2	1.04	191.84	0	404.71	0.6731	0
2016241.2083	24.67	0.63	192.61	0	420.72	0.7066	0
2016241.2500	23.76	0.65	63.52	0	412.96	0.7896	0
2016241.2917	23.1	0.51	84.34	0	375.97	0.8392	0
2016241.3333	22.05	1.11	121.77	0	367.55	0.8803	0
2016241.3750	20.6	1.6	271.1	0.35	372.54	0.9285	0
2016241.4167	20.37	1.68	303.49	30.89	377.84	0.9325	0
2016241.4583	21.78	0.87	129.3	144.64	372.13	0.8794	0
2016241.5000	24.49	0.74	110.92	279.08	371.64	0.7667	0
2016241.5417	26.74	1.05	175.72	524.28	389.59	0.688	0
2016241.5833	27.12	0.71	151.24	559.44	393.86	0.6966	0
2016241.6250	28.51	0.83	159.62	884.92	395.66	0.6174	0
2016241.6667	29.46	1.06	223.01	892.06	400.57	0.5551	0
2016241.7083	30.11	1.74	203.87	866.23	395.56	0.459	0
2016241.7500	29.74	1.55	213.86	766.92	390.49	0.4087	0
2016241.7917	29.73	1.12	254.91	614.05	388.35	0.4633	0
2016241.8333	28.98	0.9	276.81	393.77	384.15	0.4955	0
2016241.8750	26.55	1.62	304.75	55.42	384.26	0.6007	0
2016241.9167	24.76	1.18	245.93	15.34	373.08	0.6974	0
2016241.9583	22.96	1.8	328.07	0	364.18	0.7967	0
2016242.0000	21.24	2.11	327.83	0	361.86	0.849	0
2016242.0417	20.73	2.2	313.42	0	357.36	0.9118	0
2016242.0833	20.68	2.01	305.68	0	354.42	0.937	0
2016242.1250	20.68	2.18	320.06	0	355.36	0.9475	0
2016242.1667	20.59	1.41	290.43	0	358	0.9533	0
2016242.2083	20.4	1.49	274.9	0	357.58	0.9663	0
2016242.2500	20.61	0.94	215.92	0	360.77	0.9613	0
2016242.2917	20.37	1.22	264.61	0	362.2	0.969	0
2016242.3333	20.24	1.56	256.26	0	356.7	0.9744	0
2016242.3750	19.99	2	251.73	0.69	363.62	0.9808	0
2016242.4167	20.42	1.96	234.16	42.25	372.98	0.9715	0
2016242.4583	21.78	1.66	199.3	125.25	361.3	0.8966	0
2016242.5000	23.92	1.51	113.83	304.37	368.48	0.7807	0
2016242.5417	26.54	2.84	248.6	636.1	387.48	0.7417	0
2016242.5833	28.08	1.91	244.85	771.02	394.33	0.6683	0
2016242.6250	29.65	1.6	245.04	865.82	401.73	0.592	0
2016242.6667	32.22	1.69	194.69	906.46	410.6	0.6094	0
2016242.7083	30.91	1.47	181.96	732.63	419.1	0.578	0
2016242.7500	30.56	1.12	213.79	567.4	418.78	0.5571	0
2016242.7917	29.04	0.85	300.92	512.53	412.81	0.6495	0
2016242.8333	30.22	1.03	213.73	368.27	399.82	0.5585	0
2016242.8750	27.7	0.78	311.06	45.36	410.54	0.7179	0
2016242.9167	26.16	0.87	255.17	7.95	399.13	0.8436	0
2016242.9583	25.05	1	248.78	0	390.66	0.8689	0
2016243.0000	24.19	1.64	304.27	0	386.7	0.8892	0
2016243.0417	23.42	1.59	294.89	0	381.98	0.9308	0
2016243.0833	21.98	1.43	301.67	0	376.4	0.9447	0
2016243.1250	21.41	1.71	288.44	0	372.8	0.9572	0
2016243.1667	21.17	2.02	302.16	0	370.71	0.9633	0
2016243.2083	21.12	2.15	320.61	0	370.59	0.9661	0
2016243.2500	21.05	2.14	303.09	0	370.46	0.9689	0
2016243.2917	20.97	1.85	325.24	0	369.71	0.9726	0
2016243.3333	20.98	2.15	280.96	0	370.12	0.9746	0
2016243.3750	21.22	2.35	323.32	0.46	370.04	0.9718	0
2016243.4167	21.37	2.58	276.17	23.66	370.38	0.9664	0
2016243.4583	22.3	1.23	143.65	100.66	371.74	0.911	0
2016243.5000	24.56	1.38	153	228.04	381.79	0.832	0
2016243.5417	26.96	1.65	190.82	523.28	406.2	0.7745	0
2016243.5833	28.38	1.64	187.87	757.86	421.12	0.7415	0
2016243.6250	29.63	1.71	171.86	899.21	423.05	0.696	0
2016243.6667	29.3	1.25	189.25	718.35	428.76	0.6491	0
2016243.7083	30.94	1.62	199.35	826.33	417.4	0.6045	0
2016243.7500	29.92	0.98	223.79	630.09	416.17	0.6033	0
2016243.7917	30.36	1.27	219.61	563.59	406.59	0.5921	0
2016243.8333	29.22	0.84	268.94	356.8	401.15	0.6388	0
2016243.8750	26.6	0.87	321.18	42.15	405.25	0.7589	0
2016243.9167	24.73	1.56	330.51	10.2	391.91	0.8609	0
2016243.9583	23.57	1.7	273.86	0	384.98	0.9277	0
2016244.0000	23.28	1.58	224.99	0	381.02	0.9512	0
2016244.0417	22.59	1.89	296.5	0	379.9	0.9568	0
2016244.0833	22.35	1.61	282.03	0	378.14	0.9575	0
2016244.1250	22.58	1.66	310.59	0	391.62	0.943	0
2016244.1667	22.87	1.21	295.83	0	387.61	0.9121	0
2016244.2083	22.14	1.05	251.66	0	375.79	0.9273	0
2016244.2500	21.22	1.07	253.67	0	372.89	0.9493	0
2016244.2917	20.87	0.99	271.79	0	369.89	0.9611	0
2016244.3333	20.87	1.41	279.65	0	368.04	0.9683	0
2016244.3750	20.54	1.51	231.91	0.29	367.25	0.9714	0
2016244.4167	20.55	1.33	185.71	23.44	366.12	0.9703	0
2016244.4583	21.59	0.53	43.44	108.51	366.55	0.9469	0
2016244.5000	24.59	0.72	146.99	272.5	375.56	0.833	0
2016244.5417	27.6	1	132.61	612.42	395.8	0.7201	0
2016244.5833	28.81	1.74	130.59	750.22	410.28	0.6897	0
2016244.6250	30.45	1.74	183.8	845.21	408.79	0.6361	0
2016244.6667	31.58	1.86	168.84	794.25	420.88	0.6294	0
2016244.7083	31.53	1.88	182.99	833.39	429.78	0.6051	0
2016244.7500	30.42	2.34	181.11	475.78	441.57	0.6555	0.05496
2016244.7917	25.69	1.72	294.48	153.99	454.67	0.9733	0.03048
2016244.8333	25.91	1.05	229.1	64.93	439.82	0.9823	0
2016244.8750	25.37	1.49	185.12	82.7	438.46	0.9229	0.006
2016244.9167	23.9	1.1	309.41	40.38	433.02	0.9392	0
2016244.9583	22.74	2.13	264.13	0	426.54	0.9719	0
2016245.0000	23.37	3.27	159.54	0	427.24	0.9352	0.03048
2016245.0417	22.49	1.4	115.32	0	425.85	0.964	0.02448
2016245.0833	22.24	1.55	83.42	0	422.46	0.9404	0
2016245.1250	21.34	1.53	116.36	0	422.11	0.9355	0.04272
2016245.1667	20.95	1.21	126.75	0	417.63	0.9572	0
2016245.2083	20.86	1.61	190.67	0	414.57	0.9691	0
2016245.2500	21.93	1.97	58.38	0	415.19	0.9004	0
2016245.2917	22.12	2.62	39.21	0	416.06	0.8836	0
2016245.3333	22.42	3.55	92.66	0	415.06	0.8658	0
2016245.3750	22.24	3.39	99.96	0.64	418.4	0.8788	0
2016245.4167	21.6	2.42	22.93	38.25	419.95	0.9199	0
2016245.4583	22	3.2	106.38	102.7	419.13	0.9161	0
2016245.5000	23.35	4.97	276.64	187.53	418.84	0.8386	0
2016245.5417	23.92	3.96	255.42	179.94	418.11	0.8392	0
2016245.5833	23.91	2.86	267.01	344.33	411.82	0.8473	0
2016245.6250	26.09	2.46	269.19	359.83	420.33	0.8056	0.03048
2016245.6667	21.37	1.96	250.59	112.77	436.32	0.9632	0.40224
2016245.7083	22.53	2.34	270.29	283.09	432.95	0.931	0
2016245.7500	22.87	1.45	207.19	216.57	438.06	0.9122	0
2016245.7917	23.55	1.11	201.87	231.72	441.68	0.8992	0
2016245.8333	23.95	1.02	177.83	198.68	442.13	0.9067	0
2016245.8750	24.04	0.47	210.77	60.15	432.88	0.9228	0
2016245.9167	22.8	1.01	266.61	12.97	424.78	0.9549	0
2016245.9583	21.31	1.87	329.99	0	416.25	0.9687	0
2016246.0000	20.97	2.91	278.72	0	409.64	0.9715	0
2016246.0417	21.06	3.43	314.77	0	405.63	0.9322	0
2016246.0833	20.45	3.11	277.75	0	401.65	0.8928	0
2016246.1250	20.14	2.73	243.8	0	403.22	0.8486	0
2016246.1667	19.98	2.35	279.44	0	404.21	0.8475	0
2016246.2083	19.95	2.88	292.18	0	395.1	0.7918	0
2016246.2500	19.69	2.81	297.13	0	397.5	0.769	0
2016246.2917	19.41	2.63	270.06	0	383.86	0.7468	0
2016246.3333	18.96	1.78	146.54	0	395.84	0.7679	0
2016246.3750	18.58	1.58	149.33	0.02	387.93	0.7838	0
2016246.4167	18.44	1.67	210.9	24.48	373.55	0.7978	0
2016246.4583	18.75	1.8	291.83	87.97	381.7	0.7674	0
2016246.5000	18.93	0.8	186.9	109.36	393.93	0.7702	0
2016246.5417	19.68	1.51	205.47	281.68	377.23	0.7216	0
2016246.5833	19.77	1.3	194.73	178.3	402.68	0.6873	0
2016246.6250	20.03	1.18	244.24	240.93	401.58	0.7096	0
2016246.6667	20.54	1.72	250.45	314.56	398.43	0.6356	0
2016246.7083	20.88	2.02	243.18	336.23	394.92	0.6218	0
2016246.7500	20.93	2.02	240.12	273.87	394.92	0.6121	0
2016246.7917	21.26	1.73	250.84	308.23	376.11	0.6296	0
2016246.8333	21.04	0.71	189.36	162.1	377.05	0.7015	0
2016246.8750	20.12	0.86	175.08	73.14	374.65	0.7433	0
2016246.9167	19.59	1.83	212.27	11.45	369.74	0.6888	0
2016246.9583	19.25	2.44	274.71	0	362.61	0.6747	0
2016247.0000	17.32	0.77	95.57	0	355.16	0.8368	0
2016247.0417	16.43	0.96	236.03	0	344.61	0.9076	0
2016247.0833	16.05	1.01	267.18	0	332.49	0.9262	0
2016247.1250	16.82	1.01	180.53	0	326.42	0.8234	0
2016247.1667	16.47	0.88	212.45	0	329.1	0.8504	0
2016247.2083	16.41	1.05	134.91	0	319.88	0.8268	0
2016247.2500	16.56	1.91	147.6	0	317.91	0.8187	0
2016247.2917	15.62	1.17	65.61	0	316.71	0.8626	0
2016247.3333	15.54	0.97	147.03	0	315.05	0.8896	0
2016247.3750	15.64	0.62	175.85	0.07	319.56	0.8686	0
2016247.4167	15.7	1.03	181.31	17.8	317.79	0.8641	0
2016247.4583	16.9	3.64	259.44	85.87	314.61	0.7813	0
2016247.5000	17.75	3.65	262.74	259.42	339.31	0.752	0
2016247.5417	18.86	3.83	278.7	500.4	344.81	0.7286	0
2016247.5833	20.49	4.02	281.79	742.6	351.38	0.6594	0
2016247.6250	21.93	3.84	275.91	883.11	355.59	0.591	0
2016247.6667	22.82	3.78	274.03	885.86	360.62	0.551	0
2016247.7083	23.43	2.66	249.58	703.38	363.68	0.5295	0
2016247.7500	24.54	1.77	244.11	711.82	360	0.5058	0
2016247.7917	24.93	1.91	249.96	615.78	357.06	0.5035	0
2016247.8333	24.71	1.47	263.69	332.71	359.18	0.5338	0
2016247.8750	22.92	1.44	226.39	69.77	378.16	0.6195	0
2016247.9167	21.09	0.69	170.35	6.92	359.7	0.7403	0
2016247.9583	19.86	0.95	242.53	0	359.55	0.8956	0
2016248.0000	18.22	1.01	236.77	0	339.7	0.942	0
2016248.0417	17.18	1.34	234.6	0	336.23	0.9533	0
2016248.0833	16.66	1.46	207.7	0	350.63	0.9589	0
2016248.1250	16.59	1.8	254.49	0	336.02	0.965	0
2016248.1667	16.18	1.9	215.89	0	328.91	0.9735	0
2016248.2083	15.83	1.89	199.83	0	327.54	0.9795	0
2016248.2500	15.57	1.84	209.08	0	326.68	0.9783	0
2016248.2917	15.41	1.82	154.96	0	327.65	0.9797	0
2016248.3333	15.58	2.38	292.5	0	326.43	0.9837	0
2016248.3750	15.58	2.27	295.37	0.06	326.56	0.9854	0
2016248.4167	15.65	2.28	263.43	16.34	326.02	0.9836	0
2016248.4583	17.23	1.42	172.64	74.51	325.76	0.9226	0
2016248.5000	19.51	1.36	68.68	277	330.53	0.8251	0
2016248.5417	21.79	1.89	208.75	646.83	350.58	0.69	0
2016248.5833	22.74	1.85	212.8	794.28	358.79	0.6062	0
2016248.6250	23.32	2.11	231.15	874.8	372.86	0.5616	0
2016248.6667	24.19	1.66	259.61	842.71	377.96	0.5221	0
2016248.7083	26.58	1.04	253.35	779.29	369.45	0.5076	0
2016248.7500	26.97	1.91	287.89	769.73	374.89	0.5267	0
2016248.7917	26.73	1.11	216.34	603.35	365.78	0.533	0
2016248.8333	25.81	0.92	304.19	352.69	363.26	0.5931	0
2016248.8750	21.9	1.04	325.97	38.15	367.48	0.7492	0
2016248.9167	20.62	1.31	323.02	8.02	355.41	0.8623	0
2016248.9583	20.02	1.47	276.33	0	348.02	0.9355	0
2016249.0000	19.46	1.08	242.27	0	345.23	0.9007	0
2016249.0417	19.78	0.94	252.1	0	344.57	0.8418	0
2016249.0833	19.14	1.3	244.64	0	341.65	0.8939	0
2016249.1250	17.8	1.45	255.49	0	337.34	0.9256	0
2016249.1667	16.82	1.89	267.1	0	331.82	0.9616	0
2016249.2083	16.51	1.85	217.31	0	326.53	0.9737	0
2016249.2500	16.25	1.88	193.43	0	325.42	0.981	0
2016249.2917	16.1	2.22	281.54	0	324.46	0.9867	0
2016249.3333	16.11	2.36	315.98	0	323.69	0.9904	0
2016249.3750	16.4	3.3	334.79	0.1	324.05	0.9898	0
2016249.4167	16.69	2.96	334.14	20.18	324.49	0.9815	0
2016249.4583	18.05	2.15	292.76	88.76	324.83	0.9309	0
2016249.5000	19.82	1.55	131.71	279.35	327.55	0.7807	0
2016249.5417	22.28	2.17	242.4	624.42	348.4	0.7227	0
2016249.5833	23.32	1.88	235.04	763.85	355.89	0.6232	0
2016249.6250	24.59	1.39	193.24	846.65	360.47	0.5775	0
2016249.6667	27.26	1.59	236.48	876.82	364.58	0.5096	0
2016249.7083	28.85	2.19	275.16	840.92	365.32	0.4776	0
2016249.7500	27.74	1.39	255.84	738.43	360.2	0.4305	0
2016249.7917	27.56	0.97	268.42	575.43	363.35	0.5036	0
2016249.8333	25.81	0.72	314.43	327.73	367.52	0.6258	0
2016249.8750	23.1	1.02	325.53	41.65	370.11	0.7227	0
2016249.9167	21.24	1.63	308.59	8.38	359.42	0.8455	0
2016249.9583	20.46	1.5	296.01	0	351.13	0.9422	0
2016250.0000	19.75	2	305.82	0	345.69	0.9556	0
2016250.0417	19.18	2.39	281.02	0	340.91	0.9613	0
2016250.0833	18.9	3.23	324.81	0	334.58	0.9703	0
2016250.1250	19	2.92	305.54	0	331.42	0.9486	0
2016250.1667	19.47	3.29	175.57	0	329.3	0.902	0
2016250.2083	19.45	3.33	34.21	0	328.15	0.8895	0
2016250.2500	19.64	4.5	146.47	0	327.34	0.8459	0
2016250.2917	18.7	5.63	255.91	0	326.88	0.7874	0
2016250.3333	19.65	5.69	305.84	0	328.72	0.7744	0
2016250.3750	20.2	4.3	221.62	0.1	331.37	0.8321	0
2016250.4167	20.14	5.18	266.56	17.83	328.51	0.7926	0
2016250.4583	20.36	5.17	272.15	81.75	329.68	0.6948	0
2016250.5000	22.97	2.97	231.92	284.19	341.53	0.6642	0
2016250.5417	24.19	2.71	218.06	644.54	358.04	0.6248	0
2016250.5833	26.46	2.7	231.53	783.79	368.23	0.5655	0
2016250.6250	28.17	2.65	241.68	867.18	375.11	0.541	0
2016250.6667	28.8	2.46	202.65	880.05	381.68	0.5029	0
2016250.7083	29.97	1.96	199.49	856.17	386.48	0.4662	0
2016250.7500	30.05	1.49	192.25	729.7	393.26	0.4488	0
2016250.7917	30.71	1.75	136.85	536.43	394.99	0.4327	0
2016250.8333	30.25	1.19	158.96	301.21	396.04	0.4429	0
2016250.8750	26.06	1.45	265.64	38.89	392.62	0.6414	0
2016250.9167	23.89	2.23	302.46	8.79	380.75	0.785	0
2016250.9583	22.4	2.04	275.17	0	373.85	0.8285	0
2016251.0000	22.01	2.72	340.84	0	373.13	0.8648	0
2016251.0417	21.88	2.36	325.86	0	374.63	0.9008	0
2016251.0833	21.86	2.26	277.14	0.13	371.65	0.8609	0
2016251.1250	21.44	2.82	305.76	0	370.14	0.8888	0
2016251.1667	21.15	3	309.6	0	367.08	0.9223	0
2016251.2083	21.07	3.1	312.85	0	364.55	0.9346	0
2016251.2500	21.04	2.79	322.16	0	364.85	0.9434	0
2016251.2917	21.06	3.32	280.2	0	381.5	0.9395	0
2016251.3333	21.07	3.05	254.08	0	372.62	0.9394	0
2016251.3750	20.92	2.4	227.98	0.01	358.86	0.8657	0
2016251.4167	20.76	2.61	245.2	17.73	358.65	0.9201	0
2016251.4583	21	2.88	153.92	76.5	355.53	0.7601	0
2016251.5000	24.7	2.18	177.58	272.4	368.32	0.6921	0
2016251.5417	26.95	1.61	95.48	614.79	388.37	0.6757	0
2016251.5833	29.12	2.49	171.76	756.18	399.49	0.6096	0
2016251.6250	29.71	2.37	152.28	844.3	401.08	0.5411	0
2016251.6667	30.73	2.59	141.74	864.28	405.79	0.5214	0
2016251.7083	32.08	1.73	159.65	826.22	409.2	0.5034	0
2016251.7500	31.45	1.27	172.46	592.6	423.06	0.4987	0
2016251.7917	30.71	1.38	126.86	538.82	409.26	0.4983	0
2016251.8333	29.43	1.27	190.04	315.12	415.37	0.576	0
2016251.8750	27.47	1.22	208.1	44.56	408.45	0.659	0
2016251.9167	25.82	1.88	219.09	9.73	396.76	0.7321	0
2016251.9583	24.03	2.33	316.81	0	386.96	0.8597	0
