! --------------------------------------------------------------- !
!  ELCOM Temporal Boundary Condition file
!  Generated by ARMS
! !
! File was created from the following resources on 2015-06-24 06:07:10
! HEADER               BC     ARMS Address
! INFLOW               1     FCR Weir Inflow 1 Drain
! WTR_TEMP			   2     FCR Weir Inflow Temp 1 Drain
! SALINITY			   3     FCR Weir Inflow Salinity 1 Drain
! --------------------------------------------------------------- !
3 data sets
0 seconds between data
0         1        1            1
TIME	INFLOW	WTR_TEMP	SALINITY
2018189.4167	5e-04	17.095	0
2018189.4583	4e-04	16.955	0
2018189.5000	6e-04	17.0475	0
2018189.5417	6e-04	17.2825	0
2018189.5833	8e-04	17.595	0
2018189.6250	6e-04	17.9375	0
2018189.6667	8e-04	18.36	0
2018189.7083	6e-04	18.955	0
2018189.7500	7e-04	19.595	0
2018189.7917	6e-04	19.8625	0
2018189.8333	5e-04	19.955	0
2018189.8750	5e-04	19.83	0
2018189.9167	5e-04	19.69	0
2018189.9583	5e-04	19.47	0
2018190.0000	3e-04	19.11	0
2018190.0417	2e-04	18.6575	0
2018190.0833	2e-04	18.2825	0
2018190.1250	2e-04	17.97	0
2018190.1667	2e-04	17.7025	0
2018190.2083	2e-04	17.4075	0
2018190.2500	2e-04	17.1575	0
2018190.2917	3e-04	16.9075	0
2018190.3333	3e-04	16.6575	0
2018190.3750	4e-04	16.47	0
2018190.4167	3e-04	16.3625	0
2018190.4583	3e-04	16.31	0
2018190.5000	3e-04	16.47	0
2018190.5417	5e-04	16.8	0
2018190.5833	6e-04	17.25	0
2018190.6250	7e-04	17.75	0
2018190.6667	8e-04	18.33	0
2018190.7083	6e-04	19.05	0
2018190.7500	7e-04	19.8	0
2018190.7917	5e-04	20.1275	0
2018190.8333	5e-04	20.295	0
2018190.8750	5e-04	20.235	0
2018190.9167	5e-04	20.0625	0
2018190.9583	6e-04	19.94	0
2018191.0000	2e-04	19.72	0
2018191.0417	1e-04	19.47	0
2018191.0833	1e-04	19.22	0
2018191.1250	2e-04	19	0
2018191.1667	2e-04	18.8125	0
2018191.2083	3e-04	18.66	0
2018191.2500	3e-04	18.485	0
2018191.2917	3e-04	18.3125	0
2018191.3333	3e-04	18.1425	0
2018191.3750	2e-04	17.97	0
2018191.4167	3e-04	17.8125	0
2018191.4583	2e-04	17.78	0
2018191.5000	3e-04	17.97	0
2018191.5417	6e-04	18.2975	0
2018191.5833	7e-04	18.69	0
2018191.6250	9e-04	19.14	0
2018191.6667	7e-04	19.625	0
2018191.7083	8e-04	20.2825	0
2018191.7500	8e-04	20.875	0
2018191.7917	8e-04	21.1425	0
2018191.8333	5e-04	21.28	0
2018191.8750	6e-04	21.25	0
2018191.9167	6e-04	21.1275	0
2018191.9583	6e-04	20.97	0
2018192.0000	2e-04	20.765	0
2018192.0417	2e-04	20.5325	0
2018192.0833	3e-04	20.33	0
2018192.1250	2e-04	20.095	0
2018192.1667	3e-04	19.955	0
2018192.2083	3e-04	19.895	0
2018192.2500	3e-04	19.81	0
2018192.2917	2e-04	19.75	0
2018192.3333	3e-04	19.645	0
2018192.3750	3e-04	19.5625	0
2018192.4167	4e-04	19.5	0
2018192.4583	4e-04	19.485	0
2018192.5000	5e-04	19.5475	0
2018192.5417	7e-04	19.705	0
2018192.5833	6e-04	19.955	0
2018192.6250	7e-04	20.1875	0
2018192.6667	0.001	20.625	0
2018192.7083	9e-04	21.19	0
2018192.7500	0.001	21.5025	0
2018192.7917	7e-04	21.72	0
2018192.8333	7e-04	21.985	0
2018192.8750	5e-04	21.97	0
2018192.9167	5e-04	21.86	0
2018192.9583	4e-04	21.69	0
2018193.0000	4e-04	21.47	0
2018193.0417	3e-04	21.2375	0
2018193.0833	2e-04	21.015	0
2018193.1250	1e-04	20.7975	0
2018193.1667	1e-04	20.66	0
2018193.2083	2e-04	20.5	0
2018193.2500	1e-04	20.33	0
2018193.2917	1e-04	20.1275	0
2018193.3333	2e-04	20	0
2018193.3750	2e-04	19.91	0
2018193.4167	2e-04	19.75	0
2018193.4583	1e-04	19.5625	0
2018193.5000	2e-04	19.5	0
2018193.5417	4e-04	19.61	0
2018193.5833	4e-04	19.845	0
2018193.6250	5e-04	20.125	0
2018193.6667	5e-04	20.5325	0
2018193.7083	7e-04	21.0475	0
2018193.7500	6e-04	21.5925	0
2018193.7917	4e-04	21.845	0
2018193.8333	3e-04	21.845	0
2018193.8750	3e-04	21.735	0
2018193.9167	3e-04	21.5475	0
2018193.9583	2e-04	21.375	0
2018194.0000	1e-04	21.1575	0
2018194.0417	0	20.925	0
2018194.0833	1e-04	20.75	0
2018194.1250	0	20.595	0
2018194.1667	0	20.485	0
2018194.2083	0	20.41	0
2018194.2500	0	20.28	0
2018194.2917	1e-04	20.175	0
2018194.3333	0	20.03	0
2018194.3750	0	19.925	0
2018194.4167	1e-04	19.8625	0
2018194.4583	1e-04	19.88	0
2018194.5000	1e-04	19.88	0
2018194.5417	3e-04	19.955	0
2018194.5833	4e-04	20.1425	0
2018194.6250	4e-04	20.345	0
2018194.6667	3e-04	20.5775	0
2018194.7083	5e-04	21.0325	0
2018194.7500	5e-04	21.4875	0
2018194.7917	4e-04	21.66	0
2018194.8333	3e-04	21.645	0
2018194.8750	2e-04	21.515	0
2018194.9167	2e-04	21.3775	0
2018194.9583	1e-04	21.205	0
2018195.0000	0	20.985	0
2018195.0417	0	20.72	0
2018195.0833	0	20.3925	0
2018195.1250	0	20.095	0
2018195.1667	0	19.94	0
2018195.2083	0	19.8125	0
2018195.2500	0	19.6425	0
2018195.2917	0	19.485	0
2018195.3333	0	19.2825	0
2018195.3750	1e-04	19.08	0
2018195.4167	1e-04	18.94	0
2018195.4583	0	18.895	0
2018195.5000	1e-04	18.97	0
2018195.5417	3e-04	19.1575	0
2018195.5833	4e-04	19.4225	0
2018195.6250	4e-04	19.705	0
2018195.6667	4e-04	19.9375	0
2018195.7083	5e-04	20.44	0
2018195.7500	5e-04	20.925	0
2018195.7917	4e-04	21.065	0
2018195.8333	4e-04	21.33	0
2018195.8750	3e-04	21.3275	0
2018195.9167	4e-04	21.25	0
2018195.9583	2e-04	21.08	0
2018196.0000	1e-04	20.8625	0
2018196.0417	0	20.66	0
2018196.0833	0	20.515	0
2018196.1250	0	20.345	0
2018196.1667	0	20.095	0
2018196.2083	0	19.845	0
2018196.2500	0	19.6425	0
2018196.2917	0	19.44	0
2018196.3333	0	19.265	0
2018196.3750	1e-04	19.11	0
2018196.4167	0	18.985	0
2018196.4583	0	18.97	0
2018196.5000	1e-04	19.1275	0
2018196.5417	4e-04	19.345	0
2018196.5833	5e-04	19.69	0
2018196.6250	8e-04	20.1425	0
2018196.6667	9e-04	20.625	0
2018196.7083	8e-04	21.0475	0
2018196.7500	8e-04	21.41	0
2018196.7917	8e-04	21.56	0
2018196.8333	5e-04	21.58	0
2018196.8750	3e-04	21.36	0
2018196.9167	2e-04	21.095	0
2018196.9583	1e-04	20.94	0
2018197.0000	1e-04	20.8125	0
2018197.0417	1e-04	20.705	0
2018197.0833	1e-04	20.645	0
2018197.1250	1e-04	20.5775	0
2018197.1667	1e-04	20.485	0
2018197.2083	1e-04	20.395	0
2018197.2500	1e-04	20.3275	0
2018197.2917	2e-04	20.265	0
2018197.3333	2e-04	20.22	0
2018197.3750	2e-04	20.19	0
2018197.4167	2e-04	20.13	0
2018197.4583	2e-04	20.13	0
2018197.5000	2e-04	20.205	0
2018197.5417	3e-04	20.2975	0
2018197.5833	6e-04	20.515	0
2018197.6250	6e-04	20.7375	0
2018197.6667	6e-04	21.1425	0
2018197.7083	7e-04	21.61	0
2018197.7500	4e-04	21.875	0
2018197.7917	3e-04	22	0
2018197.8333	3e-04	21.875	0
2018197.8750	2e-04	21.72	0
2018197.9167	1e-04	21.66	0
2018197.9583	1e-04	21.53	0
2018198.0000	0	21.455	0
2018198.0417	0	21.3275	0
2018198.0833	1e-04	21.19	0
2018198.1250	0	21.0625	0
2018198.1667	0	20.97	0
2018198.2083	0	20.845	0
2018198.2500	1e-04	20.735	0
2018198.2917	1e-04	20.595	0
2018198.3333	1e-04	20.5	0
2018198.3750	0	20.41	0
2018198.4167	2e-04	20.31	0
2018198.4583	2e-04	20.3275	0
2018198.5000	2e-04	20.41	0
2018198.5417	4e-04	20.58	0
2018198.5833	3e-04	20.7825	0
2018198.6250	3e-04	20.9875	0
2018198.6667	5e-04	21.265	0
2018198.7083	5e-04	21.44	0
2018198.7500	0.0019	21.6725	0
2018198.7917	0.0067	21.7825	0
2018198.8333	0.0031	21.955	0
2018198.8750	0.0016	21.86	0
2018198.9167	0.001	21.675	0
2018198.9583	6e-04	21.595	0
2018199.0000	4e-04	21.485	0
2018199.0417	4e-04	21.345	0
2018199.0833	4e-04	21.205	0
2018199.1250	3e-04	21.0625	0
2018199.1667	3e-04	20.8925	0
2018199.2083	4e-04	20.735	0
2018199.2500	3e-04	20.6125	0
2018199.2917	2e-04	20.425	0
2018199.3333	2e-04	20.25	0
2018199.3750	2e-04	20.095	0
2018199.4167	1e-04	19.845	0
2018199.4583	2e-04	19.66	0
2018199.5000	3e-04	19.66	0
2018199.5417	6e-04	19.7975	0
2018199.5833	4e-04	20	0
2018199.6250	4e-04	20.19	0
2018199.6667	4e-04	20.39	0
2018199.7083	4e-04	20.845	0
2018199.7500	3e-04	21.2825	0
2018199.7917	2e-04	21.4525	0
2018199.8333	1e-04	21.3625	0
2018199.8750	1e-04	21.28	0
2018199.9167	1e-04	21.08	0
2018199.9583	0	20.7825	0
2018200.0000	0	20.455	0
2018200.0417	1e-04	20.015	0
2018200.0833	1e-04	19.595	0
2018200.1250	0	19.2525	0
2018200.2083	0	18.6725	0
2018200.2500	0	18.4075	0
2018200.2917	0	18.205	0
2018200.3333	0	18.015	0
2018200.3750	1e-04	17.83	0
2018200.4167	0	17.69	0
2018200.4583	0	17.56	0
2018200.5000	0	17.69	0
2018200.5417	1e-04	17.9875	0
2018200.5833	2e-04	18.36	0
2018200.6250	3e-04	18.7675	0
2018200.6667	2e-04	19.19	0
2018200.7083	2e-04	19.5475	0
2018200.7500	3e-04	19.9075	0
2018200.7917	2e-04	20.175	0
2018200.8333	1e-04	20.265	0
2018200.8750	1e-04	20.235	0
2018200.9167	1e-04	20.205	0
2018200.9583	0	20.08	0
2018201.0417	0	19.4875	0
2018201.2083	0	18.75	0
2018201.2917	0	18.56	0
2018201.3333	0	18.56	0
2018201.3750	0	18.56	0
2018201.4167	0	18.56	0
2018201.4583	0	18.5775	0
2018201.5000	0	18.63	0
2018201.5417	0	18.72	0
2018201.5833	1e-04	18.9075	0
2018201.6250	1e-04	19.2025	0
2018201.6667	2e-04	19.5	0
2018201.7083	2e-04	19.86	0
2018201.7500	2e-04	20.1425	0
2018201.7917	1e-04	20.0775	0
2018201.8333	1e-04	20.03	0
2018201.8750	1e-04	20	0
2018201.9167	0	19.925	0
2018201.9583	1e-04	19.94	0
2018202.0000	0	19.7975	0
2018202.0417	1e-04	19.595	0
2018202.1250	0	19.205	0
2018202.1667	0	19.19	0
2018202.2083	0	19.19	0
2018202.3333	0	19.0775	0
2018202.3750	0	19.03	0
2018202.4167	0	18.985	0
2018202.4583	0	18.955	0
2018202.5000	0	18.94	0
2018202.5417	0	19.015	0
2018202.5833	0	19.1125	0
2018202.6250	0	19.205	0
2018202.6667	1e-04	19.28	0
2018202.7083	1e-04	19.38	0
2018202.7500	1e-04	19.455	0
2018202.7917	1e-04	19.6875	0
2018202.8333	1e-04	19.955	0
2018202.8750	1e-04	20.015	0
2018202.9167	1e-04	19.94	0
2018202.9583	0	19.8125	0
2018203.0000	0	19.645	0
2018203.0417	0	19.515	0
2018203.0833	0	19.44	0
2018203.1250	6e-04	19.3775	0
2018203.1667	0.0044	19.205	0
2018203.2083	0.004	18.985	0
2018203.2500	0.0015	18.8275	0
2018203.2917	6e-04	18.735	0
2018203.3333	4e-04	18.69	0
2018203.3750	3e-04	18.645	0
2018203.4167	2e-04	18.6125	0
2018203.4583	2e-04	18.595	0
2018203.5000	2e-04	18.645	0
2018203.5417	2e-04	18.705	0
2018203.5833	2e-04	18.735	0
2018203.6250	3e-04	18.845	0
2018203.6667	2e-04	19.03	0
2018203.7083	2e-04	18.985	0
2018203.7500	3e-04	19.0925	0
2018203.7917	3e-04	19.33	0
2018203.8333	3e-04	19.5975	0
2018203.8750	4e-04	19.63	0
2018203.9167	2e-04	19.595	0
2018203.9583	1e-04	19.47	0
2018204.0000	1e-04	19.3775	0
2018204.0417	1e-04	19.28	0
2018204.0833	2e-04	19.205	0
2018204.1250	7e-04	19.19	0
2018204.1667	0.0026	18.9525	0
2018204.2083	0.0029	18.72	0
2018204.2500	0.0013	18.47	0
2018204.2917	8e-04	18.2975	0
2018204.3333	5e-04	18.175	0
2018204.3750	3e-04	18.19	0
2018204.4167	4e-04	18.265	0
2018204.4583	3e-04	18.3275	0
2018204.5000	3e-04	18.425	0
2018204.5417	5e-04	18.485	0
2018204.5833	7e-04	18.5775	0
2018204.6250	7e-04	18.675	0
2018204.6667	6e-04	19.0633333333333	0
2018204.7083	0.0017	19.14	0
2018204.7500	0.0016	19.3125	0
2018204.7917	0.0018	19.5	0
2018204.8333	0.0019	19.72	0
2018204.8750	0.0014	19.81	0
2018204.9167	0.0014	19.78	0
2018204.9583	0.0026	19.7825	0
2018205.0000	0.0139	19.6875	0
2018205.0417	0.0151	19.36	0
2018205.0833	0.0062	19.25	0
2018205.1250	0.0038	19.205	0
2018205.1667	0.0031	19.19	0
2018205.2083	0.0024	19.145	0
2018205.2500	0.003	19.19	0
2018205.2917	0.0042	19.19	0
2018205.3333	0.0034	19.19	0
2018205.3750	0.0027	19.19	0
2018205.4167	0.0027	19.175	0
2018205.4583	0.0026	19.145	0
2018205.5000	0.0026	19.175	0
2018205.5417	0.003	19.22	0
2018205.5833	0.003	19.2975	0
2018205.6250	0.0027	19.455	0
2018205.6667	0.0028	19.66	0
2018205.7083	0.0027	19.845	0
2018205.7500	0.0027	19.88	0
2018205.7917	0.0049	19.845	0
2018205.8333	0.0072	19.705	0
2018205.8750	0.0086	19.66	0
2018205.9167	0.0114	19.545	0
2018205.9583	0.0077	19.5	0
2018206.0000	0.005	19.44	0
2018206.0417	0.0039	19.3125	0
2018206.0833	0.003	19.205	0
2018206.1250	0.0031	19.175	0
2018206.1667	0.0027	19.145	0
2018206.2083	0.0023	19.13	0
2018206.2500	0.0021	19.06	0
2018206.2917	0.0028	19.06	0
2018206.3333	0.005	19.015	0
2018206.3750	0.0052	18.97	0
2018206.4167	0.0035	18.94	0
2018206.4583	0.003	18.955	0
2018206.5000	0.0026	18.985	0
2018206.5417	0.0023	19.1125	0
2018206.5833	0.0028	19.25	0
2018206.6250	0.0031	19.4525	0
2018206.6667	0.0029	19.655	0
2018206.7083	0.0027	19.86	0
2018206.7500	0.0189	19.6575	0
2018206.7917	0.0299	19.25	0
2018206.8333	0.0162	19.145	0
2018206.8750	0.0113	19.13	0
2018206.9167	0.0082	19.13	0
2018206.9583	0.0064	19.0775	0
2018207.0000	0.0055	19.03	0
2018207.0417	0.0043	18.97	0
2018207.0833	0.0042	18.91	0
2018207.1250	0.0039	18.895	0
2018207.1667	0.0036	18.88	0
2018207.2083	0.0035	18.88	0
2018207.2500	0.003	18.845	0
2018207.2917	0.0025	18.78	0
2018207.3333	0.0027	18.66	0
2018207.3750	0.0023	18.595	0
2018207.4167	0.0024	18.5	0
2018207.4583	0.0026	18.5	0
2018207.5000	0.0024	18.56	0
2018207.5417	0.0028	18.705	0
2018207.5833	0.0025	18.9375	0
2018207.6250	0.0027	19.2825	0
2018207.6667	0.0027	19.64	0
2018207.7083	0.0027	20.205	0
2018207.7500	0.0027	20.7375	0
2018207.7917	0.0024	21.11	0
2018207.8333	0.0021	21.175	0
2018207.8750	0.0017	21.0175	0
2018207.9167	0.0015	20.75	0
2018207.9583	0.0011	20.515	0
2018208.0000	0.0011	20.3125	0
2018208.0417	9e-04	20.11	0
2018208.0833	0.0011	19.97	0
2018208.1250	0.0012	19.8275	0
2018208.1667	0.0013	19.705	0
2018208.2083	0.0014	19.6125	0
2018208.2500	0.0011	19.5	0
2018208.2917	0.001	19.395	0
2018208.3333	0.001	19.295	0
2018208.3750	0.001	19.235	0
2018208.4167	0.001	19.175	0
2018208.4583	0.001	19.145	0
2018208.5000	0.0011	19.265	0
2018208.5417	0.0011	19.425	0
2018208.5833	0.0016	19.625	0
2018208.6250	0.0017	19.8775	0
2018208.6667	0.0019	20.1425	0
2018208.7083	0.0021	20.5325	0
2018208.7500	0.0022	20.955	0
2018208.7917	0.0015	21.22	0
2018208.8333	0.0016	21.06	0
2018208.8750	0.0014	21.13	0
2018208.9167	0.0012	21.16	0
2018208.9583	8e-04	20.97	0
2018209.0000	8e-04	20.75	0
2018209.0417	6e-04	20.4875	0
2018209.0833	5e-04	20.2825	0
2018209.1250	6e-04	20.1275	0
2018209.1667	8e-04	19.925	0
2018209.2083	9e-04	19.78	0
2018209.2500	9e-04	19.69	0
2018209.2917	9e-04	19.56	0
2018209.3333	6e-04	19.44	0
2018209.3750	6e-04	19.28	0
2018209.4167	5e-04	19.175	0
2018209.4583	4e-04	19.1125	0
2018209.5000	6e-04	19.095	0
2018209.5417	9e-04	19.205	0
2018209.5833	8e-04	19.3925	0
2018209.6250	0.0013	19.595	0
2018209.6667	0.0012	19.875	0
2018209.7083	0.0011	20.345	0
2018209.7500	0.001	20.8625	0
2018209.7917	9e-04	20.905	0
2018209.8333	0.001	20.7825	0
2018209.8750	5e-04	20.61	0
2018209.9167	0.001	20.47	0
2018209.9583	6e-04	20.22	0
2018210.0000	3e-04	19.97	0
2018210.0417	2e-04	19.625	0
2018210.0833	5e-04	19.2525	0
2018210.1250	4e-04	19.03	0
2018210.1667	2e-04	18.8925	0
2018210.2083	2e-04	18.72	0
2018210.2500	4e-04	18.6425	0
2018210.2917	4e-04	18.515	0
2018210.3333	3e-04	18.41	0
2018210.3750	3e-04	18.345	0
2018210.4167	3e-04	18.31	0
2018210.4583	3e-04	18.31	0
2018210.5000	2e-04	18.345	0
2018210.5417	3e-04	18.47	0
2018210.5833	4e-04	18.6725	0
2018210.6250	6e-04	18.8775	0
2018210.6667	6e-04	19.1575	0
2018210.7083	8e-04	19.58	0
2018210.7500	6e-04	20.1575	0
2018210.7917	6e-04	20.16	0
2018210.8333	7e-04	20.205	0
2018210.8750	5e-04	20.25	0
2018210.9167	5e-04	20.235	0
2018210.9583	3e-04	20.145	0
2018211.0000	2e-04	20.015	0
2018211.0417	1e-04	19.895	0
2018211.0833	2e-04	19.795	0
2018211.1250	4e-04	19.75	0
2018211.1667	4e-04	19.735	0
2018211.2083	5e-04	19.675	0
2018211.2500	3e-04	19.63	0
2018211.2917	3e-04	19.5775	0
2018211.3333	2e-04	19.515	0
2018211.3750	3e-04	19.47	0
2018211.4167	2e-04	19.44	0
2018211.4583	4e-04	19.425	0
2018211.5000	3e-04	19.38	0
2018211.5417	4e-04	19.395	0
2018211.5833	3e-04	19.44	0
2018211.6250	5e-04	19.44	0
2018211.6667	6e-04	19.565	0
2018211.7083	8e-04	19.985	0
2018211.7500	0.001	20.425	0
2018211.7917	0.001	20.595	0
2018211.8333	6e-04	20.69	0
2018211.8750	6e-04	20.675	0
2018211.9167	5e-04	20.58	0
2018211.9583	4e-04	20.4075	0
2018212.0000	1e-04	20.205	0
2018212.0417	5e-04	19.97	0
2018212.0833	3e-04	19.765	0
2018212.1250	4e-04	19.5475	0
2018212.1667	4e-04	19.3775	0
2018212.2083	4e-04	19.265	0
2018212.2500	4e-04	19.205	0
2018212.2917	4e-04	19.145	0
2018212.3333	4e-04	19.0775	0
2018212.3750	2e-04	19.03	0
2018212.4167	2e-04	19	0
2018212.4583	2e-04	19	0
2018212.5000	3e-04	19.015	0
2018212.5417	4e-04	19.06	0
2018212.5833	4e-04	19.13	0
2018212.6250	3e-04	19.13	0
2018212.6667	5e-04	19.205	0
2018212.7083	6e-04	19.375	0
2018212.7500	8e-04	19.58	0
2018212.7917	8e-04	19.8925	0
2018212.8333	9e-04	20.015	0
2018212.8750	7e-04	20.03	0
2018212.9167	7e-04	19.94	0
2018212.9583	0.0011	19.88	0
2018213.0000	0.0015	19.795	0
2018213.0417	9e-04	19.735	0
2018213.0833	9e-04	19.69	0
2018213.1250	0.002	19.66	0
2018213.1667	0.0027	19.63	0
2018213.2083	0.0018	19.595	0
2018213.2500	0.0013	19.485	0
2018213.2917	0.0012	19.44	0
2018213.3333	7e-04	19.38	0
2018213.3750	7e-04	19.38	0
2018213.4167	6e-04	19.3275	0
2018213.4583	6e-04	19.31	0
2018213.5000	4e-04	19.31	0
2018213.5417	7e-04	19.3775	0
2018213.5833	7e-04	19.5775	0
2018213.6250	8e-04	19.75	0
2018213.6667	0.0012	19.9375	0
2018213.7083	0.0014	20.4075	0
2018213.7500	0.0014	20.955	0
2018213.7917	0.0013	20.94	0
2018213.8333	0.0015	20.72	0
2018213.8750	0.0038	20.5325	0
2018213.9167	0.0033	20.2975	0
2018213.9583	0.0028	20.235	0
2018214.0000	0.0024	20.1275	0
2018214.0417	0.0016	19.985	0
2018214.0833	0.0019	19.895	0
2018214.1250	0.0014	19.78	0
2018214.1667	0.0014	19.72	0
2018214.2083	0.0012	19.705	0
2018214.2500	0.001	19.69	0
2018214.2917	0.0011	19.63	0
2018214.3333	0.0017	19.645	0
2018214.3750	0.0082	19.58	0
2018214.4167	0.0076	19.5	0
2018214.4583	0.0047	19.5	0
2018214.5000	0.0031	19.56	0
2018214.5417	0.0028	19.63	0
2018214.5833	0.0022	19.63	0
2018214.6250	0.0021	19.75	0
2018214.6667	0.0023	19.9075	0
2018214.7083	0.0021	20.22	0
2018214.7500	0.0019	20.4225	0
2018214.7917	0.0059	20.41	0
2018214.8333	0.0539	20.0325	0
2018214.8750	0.0369	19.75	0
2018214.9167	0.0211	19.595	0
2018214.9583	0.0169	19.515	0
2018215.0000	0.0124	19.425	0
2018215.0417	0.0101	19.38	0
2018215.0833	0.0098	19.345	0
2018215.1250	0.0083	19.28	0
2018215.1667	0.0061	19.235	0
2018215.2083	0.0057	19.175	0
2018215.2500	0.0052	19.1125	0
2018215.2917	0.0046	19.06	0
2018215.3333	0.0038	19	0
2018215.3750	0.0036	18.985	0
2018215.4167	0.0034	18.94	0
2018215.4583	0.0034	18.91	0
2018215.5000	0.0035	18.88	0
2018215.5417	0.004	18.925	0
2018215.5833	0.0039	18.94	0
2018215.6250	0.0038	19	0
2018215.6667	0.0037	19.045	0
2018215.7083	0.0044	19.1275	0
2018215.7500	0.0069	19.235	0
2018215.7917	0.0119	19.31	0
2018215.8333	0.0133	19.395	0
2018215.8750	0.0113	19.3275	0
2018215.9167	0.0107	19.31	0
2018215.9583	0.0088	19.295	0
2018216.0000	0.0075	19.235	0
2018216.0417	0.0064	19.16	0
2018216.0833	0.006	19.095	0
2018216.1250	0.005	18.97	0
2018216.1667	0.0047	18.895	0
2018216.2083	0.0047	18.8275	0
2018216.2500	0.0042	18.81	0
2018216.2917	0.004	18.81	0
2018216.3333	0.0038	18.795	0
2018216.3750	0.0034	18.81	0
2018216.4167	0.0031	18.75	0
2018216.4583	0.0031	18.75	0
2018216.5000	0.0031	18.765	0
2018216.5417	0.0036	18.8925	0
2018216.5833	0.0039	19.095	0
2018216.6250	0.004	19.36	0
2018216.6667	0.004	19.6875	0
2018216.7083	0.0038	20.1725	0
2018216.7500	0.0033	20.735	0
2018216.7917	0.0033	21.0325	0
2018216.8333	0.0027	21.05	0
2018216.8750	0.0023	20.7975	0
2018216.9167	0.0021	20.69	0
2018216.9583	0.0015	20.5475	0
2018217.0000	0.0014	20.3775	0
2018217.0417	0.001	20.22	0
2018217.0833	0.0013	20.095	0
2018217.1250	0.0013	19.97	0
2018217.1667	0.001	19.8625	0
2018217.2083	0.0011	19.795	0
2018217.2500	0.0011	19.735	0
2018217.2917	0.0011	19.69	0
2018217.3333	0.001	19.66	0
2018217.3750	0.001	19.5625	0
2018217.4167	0.0011	19.41	0
2018217.4583	0.001	19.38	0
2018217.5000	0.0011	19.41	0
2018217.5417	0.0016	19.5475	0
2018217.5833	0.0019	19.735	0
2018217.6250	0.0018	20.065	0
2018217.6667	0.0018	20.47	0
2018217.7083	0.0019	20.955	0
2018217.7500	0.002	21.3775	0
2018217.7917	0.0018	21.565	0
2018217.8333	0.0015	21.6125	0
2018217.8750	0.0013	21.5625	0
2018217.9167	0.001	21.36	0
2018217.9583	5e-04	21.1725	0
2018218.0000	5e-04	20.985	0
2018218.0417	5e-04	20.7825	0
2018218.0833	5e-04	20.595	0
2018218.1250	4e-04	20.44	0
2018218.1667	6e-04	20.25	0
2018218.2083	4e-04	20.095	0
2018218.2500	5e-04	19.97	0
2018218.2917	4e-04	19.94	0
2018218.3333	5e-04	19.925	0
2018218.3750	6e-04	19.8625	0
2018218.4167	4e-04	19.795	0
2018218.4583	6e-04	19.75	0
2018218.5000	6e-04	19.75	0
2018218.5417	8e-04	19.8775	0
2018218.5833	8e-04	20.08	0
2018218.6250	0.0011	20.375	0
2018218.6667	0.0012	20.705	0
2018218.7083	0.001	21.1466666666667	0
2018218.7500	0.001	21.845	0
2018218.7917	0.0011	22.1425	0
2018218.8333	9e-04	22.0325	0
2018218.8750	7e-04	21.7525	0
2018218.9167	5e-04	21.4525	0
2018218.9583	3e-04	21.205	0
2018219.0000	4e-04	21.0325	0
2018219.0417	3e-04	20.7375	0
2018219.0833	4e-04	20.5475	0
2018219.1250	3e-04	20.3775	0
2018219.1667	5e-04	20.265	0
2018219.2083	5e-04	20.25	0
2018219.2500	4e-04	20.19	0
2018219.2917	4e-04	20.175	0
2018219.3333	4e-04	20.13	0
2018219.3750	4e-04	20.0625	0
2018219.4167	5e-04	19.97	0
2018219.4583	4e-04	19.925	0
2018219.5000	5e-04	19.955	0
2018219.5417	8e-04	20.0625	0
2018219.5833	9e-04	20.2675	0
2018219.6250	9e-04	20.565	0
2018219.6667	0.001	20.9075	0
2018219.7083	0.001	21.3925	0
2018219.7500	0.0011	22.08	0
2018219.7917	9e-04	22.19	0
2018219.8333	9e-04	22.0175	0
2018219.8750	4e-04	21.75	0
2018219.9167	4e-04	21.5475	0
2018219.9583	5e-04	21.3275	0
2018220.0000	4e-04	21.1275	0
2018220.0417	3e-04	20.9075	0
2018220.0833	3e-04	20.705	0
2018220.1250	4e-04	20.5475	0
2018220.1667	4e-04	20.41	0
2018220.2083	4e-04	20.3275	0
2018220.2500	4e-04	20.3275	0
2018220.2917	6e-04	20.345	0
2018220.3333	5e-04	20.295	0
2018220.3750	4e-04	20.22	0
2018220.4167	4e-04	20.16	0
2018220.4583	4e-04	20.095	0
2018220.5000	4e-04	20.06	0
2018220.5417	4e-04	20.13	0
2018220.5833	6e-04	20.2525	0
2018220.6250	0.001	20.58	0
2018220.6667	0.001	20.9525	0
2018220.7083	8e-04	21.22	0
2018220.7500	7e-04	21.75	0
2018220.7917	7e-04	21.7975	0
2018220.8333	0.001	21.9075	0
2018220.8750	4e-04	21.6275	0
2018220.9167	4e-04	21.515	0
2018220.9583	2e-04	21.33	0
2018221.0000	2e-04	21.19	0
2018221.0417	2e-04	21.03	0
2018221.0833	2e-04	20.94	0
2018221.1250	2e-04	20.7975	0
2018221.1667	1e-04	20.66	0
2018221.2083	2e-04	20.545	0
2018221.2500	3e-04	20.41	0
2018221.2917	2e-04	20.28	0
2018221.3333	1e-04	20.19	0
2018221.3750	3e-04	20.095	0
2018221.4167	4e-04	20.03	0
2018221.4583	2e-04	19.94	0
2018221.5000	3e-04	19.895	0
2018221.5417	4e-04	19.97	0
2018221.5833	5e-04	20.1575	0
2018221.6250	9e-04	20.4075	0
2018221.6667	0.001	20.72	0
2018221.7083	6e-04	21.1425	0
